index	nameMatchValidation	taxonID	datasetName	taxonRank	scientificName	verbatimScientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	vernacularNameEN	vernacularNameNL	vernacularNameFR	verbatimInvasionStage	invasionStage	invasionStageCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	verbatimIntroductionPathway	introductionPathway	introductionMode	verbatimHabitat	habitat	verbatimNativeRange	nativeRange	verbatimPresenceBE	verbatimPresenceFL	verbatimPresenceWA	verbatimPresenceBR	verbatimPresenceBECoast	verbatimPresenceBPNS	verbatimPresenceBEEZ	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes	manual_acceptedKey	gbifapi_usageKey	gbifapi_scientificName	gbifapi_canonicalName	gbifapi_status	gbifapi_rank	gbifapi_matchType	gbifapi_acceptedKey	gbifapi_acceptedScientificName
9352	ok	345943	wrims	species	Acartia tonsa	Acartia (Acanthacartia) tonsa		Animalia	Arthropoda		Calanoida	Acartiidae	Acartia							to be determined by experts	Alien						to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts							Belgian Exclusive Economic Zone	present		to be determined by experts	to be determined by experts	absent	absent	present				VLIZ Alien Species Consortium	132969.0			non-indigenous		2114446	Acartia tonsa Dana, 1849	Acartia tonsa	ACCEPTED	SPECIES	EXACT	2114446	Acartia tonsa Dana, 1849
9353	ok	345943	wrims	species	Acartia tonsa	Acartia (Acanthacartia) tonsa		Animalia	Arthropoda		Calanoida	Acartiidae	Acartia						Established	established	Alien				Not specified		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1952			Kerckhof, F., Haelters, J.; Gollasch, S. (2007). Alien species in the marine and brackish ecosystem: the situation in Belgian waters. <em>Aquatic Invasions.</em> 2(3): 243-257.	71170.0					2114446	Acartia tonsa Dana, 1849	Acartia tonsa	ACCEPTED	SPECIES	EXACT	2114446	Acartia tonsa Dana, 1849
9354	ok	421137	wrims	species	Amphibalanus amphitrite	Amphibalanus amphitrite		Animalia	Arthropoda		Sessilia	Balanidae	Amphibalanus						Established	established	Alien				Not specified		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1952			Kerckhof, F. (1998). Het voorkomen van Balanus amphitrite langs de kust, in 1996 en 1997. <em>De Strandvlo.</em> 18(4): 170-179.	194863.0					4805564	Amphibalanus amphitrite Darwin, 1854	Amphibalanus amphitrite	ACCEPTED	SPECIES	EXACT	4805564	Amphibalanus amphitrite Darwin, 1854
9355	ok	421137	wrims	species	Amphibalanus amphitrite	Amphibalanus amphitrite		Animalia	Arthropoda		Sessilia	Balanidae	Amphibalanus						Reported	introduced	Alien				Uncertain		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent				Fofonoff, P.W.; Ruiz, G.M.; Steves, B.; Carlton, J.T. (2014). National Exotic Marine and Estuarine Species Information System (NEMESIS)	177060.0					4805564	Amphibalanus amphitrite Darwin, 1854	Amphibalanus amphitrite	ACCEPTED	SPECIES	EXACT	4805564	Amphibalanus amphitrite Darwin, 1854
9356	ok	421139	wrims	species	Amphibalanus improvisus	Amphibalanus improvisus		Animalia	Arthropoda		Sessilia	Balanidae	Amphibalanus						Reported	introduced	Origin unknown				Uncertain		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent				Kerckhof, F.; Cattrijsse, A. (2001). Exotic Cirripedia (Balanomorpha) from buoys off the Belgian coast. <i>Senckenbergiana maritima</i>. 31: 245-254.	190963.0					6467647	Amphibalanus improvisus Darwin, 1854	Amphibalanus improvisus	ACCEPTED	SPECIES	EXACT	6467647	Amphibalanus improvisus Darwin, 1854
9357	ok	421139	wrims	species	Amphibalanus improvisus	Amphibalanus improvisus		Animalia	Arthropoda		Sessilia	Balanidae	Amphibalanus						Established	established	Alien				Not specified		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1895			Lameere A. (1895). Manuel de la Faune de Belgique. Tome I, Animaux non insectes. H. Lamertin, Bruxelles.	21711.0					6467647	Amphibalanus improvisus Darwin, 1854	Amphibalanus improvisus	ACCEPTED	SPECIES	EXACT	6467647	Amphibalanus improvisus Darwin, 1854
9358	ok	421140	wrims	species	Amphibalanus reticulatus	Amphibalanus reticulatus		Animalia	Arthropoda		Sessilia	Balanidae	Amphibalanus						Reported	introduced	Alien				Uncertain		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1999			Fofonoff, P.W.; Ruiz, G.M.; Steves, B.; Carlton, J.T. (2014). National Exotic Marine and Estuarine Species Information System (NEMESIS)	177060.0					6128436	Amphibalanus reticulatus Utinomi, 1967	Amphibalanus reticulatus	ACCEPTED	SPECIES	EXACT	6128436	Amphibalanus reticulatus Utinomi, 1967
9359	ok	467513	wrims	species	Amphibalanus variegatus	Amphibalanus variegatus		Animalia	Arthropoda		Sessilia	Balanidae	Amphibalanus						Reported	introduced	Alien				Uncertain		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1997			Kerckhof, F.; Cattrijsse, A. (2001). Exotic Cirripedia (Balanomorpha) from buoys off the Belgian coast. <i>Senckenbergiana maritima</i>. 31: 245-254.	190963.0					4805565	Amphibalanus variegatus (Darwin, 1854)	Amphibalanus variegatus	ACCEPTED	SPECIES	EXACT	4805565	Amphibalanus variegatus (Darwin, 1854)
9360	ok: SYNONYM author variation	122885	wrims	species	Anguillicola crassus	Anguillicola crassus		Animalia	Nematoda	Chromadorea	Rhabditida	Anguillicolidae	Anguillicola							to be determined by experts	Alien						to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts							Belgian Exclusive Economic Zone	present		to be determined by experts	to be determined by experts	absent	absent	present				VLIZ Alien Species Consortium	132969.0			non-indigenous		4346612	Anguillicola crassus Kuwahara, Niimi & Itagaki, 1974	Anguillicola crassus	SYNONYM	SPECIES	EXACT	5890148	Anguillicoloides crassus (Kuwahara, Niimi & Itagaki, 1974)
9361	ok: SYNONYM author variation	122885	wrims	species	Anguillicola crassus	Anguillicola crassus		Animalia	Nematoda	Chromadorea	Rhabditida	Anguillicolidae	Anguillicola						Uncertain	unknown	Alien				Uncertain		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent				DAISIE - European Invasive Alien Species Gateway	177036.0					4346612	Anguillicola crassus Kuwahara, Niimi & Itagaki, 1974	Anguillicola crassus	SYNONYM	SPECIES	EXACT	5890148	Anguillicoloides crassus (Kuwahara, Niimi & Itagaki, 1974)
9362	ok	458994	wrims	species	Anguillicoloides crassus	Anguillicoloides crassus		Animalia	Nematoda	Chromadorea	Rhabditida	Anguillicolidae	Anguillicoloides						Established	established	Alien				Not specified		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1985			Belpaire, C.; De Charleroy, D.; Thomas, K.; Van Damme, P.; Ollevier, F.P. (1989). Effects of eel restocking on the distribution of the swimbladder nematode Anguillicola crassus in Flanders, Belgium. <em>J. Appl. Ichthyol.</em> 5(3): 151-153.	194883.0					5890148	Anguillicoloides crassus (Kuwahara, Niimi & Itagaki, 1974)	Anguillicoloides crassus	ACCEPTED	SPECIES	EXACT	5890148	Anguillicoloides crassus (Kuwahara, Niimi & Itagaki, 1974)
9363	ok	144521	wrims	species	Antithamnionella spirographidis	Antithamnionella spirographidis		Plantae	Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae	Antithamnionella							to be determined by experts	Alien						to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts							Belgian Exclusive Economic Zone	present		to be determined by experts	to be determined by experts	absent	absent	present				VLIZ Alien Species Consortium	132969.0			non-indigenous		2657651	Antithamnionella spirographidis (Schiffner) E.M.Wollaston, 1968	Antithamnionella spirographidis	ACCEPTED	SPECIES	EXACT	2657651	Antithamnionella spirographidis (Schiffner) E.M.Wollaston, 1968
9364	ok	163275	wrims	species	Antithamnionella ternifolia	Antithamnionella ternifolia		Plantae	Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae	Antithamnionella							to be determined by experts	Alien						to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts							Belgian Exclusive Economic Zone	present		to be determined by experts	to be determined by experts	absent	absent	present				VLIZ Alien Species Consortium	132969.0			non-indigenous		2657641	Antithamnionella ternifolia (J.D.Hooker & Harvey) Lyle, 1922	Antithamnionella ternifolia	ACCEPTED	SPECIES	EXACT	2657641	Antithamnionella ternifolia (J.D.Hooker & Harvey) Lyle, 1922
9365	ok	163275	wrims	species	Antithamnionella ternifolia	Antithamnionella ternifolia		Plantae	Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae	Antithamnionella						Established	established	Alien				Not specified		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1970			Leloup, E. (1973). Recherches sur l'ostréiculture dans le bassin de chasse d'Ostende en 1970 et 1971. Bull. K. Belg. Inst. Nat. Wet. 49(10): 1-23 	194857.0					2657641	Antithamnionella ternifolia (J.D.Hooker & Harvey) Lyle, 1922	Antithamnionella ternifolia	ACCEPTED	SPECIES	EXACT	2657641	Antithamnionella ternifolia (J.D.Hooker & Harvey) Lyle, 1922
9366	ok	103647	wrims	species	Aplidium glabrum	Aplidium glabrum		Animalia	Chordata	Ascidiacea	Aplousobranchia	Polyclinidae	Aplidium							to be determined by experts	Alien						to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts							Belgian Exclusive Economic Zone	present		to be determined by experts	to be determined by experts	absent	absent	present				VLIZ Alien Species Consortium	132969.0			non-indigenous		2330928	Aplidium glabrum (Verrill, 1871)	Aplidium glabrum	ACCEPTED	SPECIES	EXACT	2330928	Aplidium glabrum (Verrill, 1871)
9367	ok	103647	wrims	species	Aplidium glabrum	Aplidium glabrum		Animalia	Chordata	Ascidiacea	Aplousobranchia	Polyclinidae	Aplidium						Established	established	Alien				Not specified		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	2000			De Blauwe, H.; Dumoulin, E. (2009). De zeefauna en -flora uit de jachthaven van Zeebrugge, in het bijzonder de fouling-organismen van drijvende pontons De Strandvlo 29(2): 41-63	147598.0					2330928	Aplidium glabrum (Verrill, 1871)	Aplidium glabrum	ACCEPTED	SPECIES	EXACT	2330928	Aplidium glabrum (Verrill, 1871)
9368	ok	106211	wrims	species	Balanus amphitrite	Balanus amphitrite		Animalia	Arthropoda		Sessilia	Balanidae	Balanus							to be determined by experts	Alien						to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts							Belgian Exclusive Economic Zone	present		to be determined by experts	to be determined by experts	absent	absent	present				VLIZ Alien Species Consortium	132969.0			non-indigenous		2115729	Balanus amphitrite Darwin, 1854	Balanus amphitrite	ACCEPTED	SPECIES	EXACT	2115729	Balanus amphitrite Darwin, 1854
9369	ok	106218	wrims	species	Balanus improvisus	Balanus improvisus		Animalia	Arthropoda		Sessilia	Balanidae	Balanus							to be determined by experts	Alien						to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts							Belgian Exclusive Economic Zone	present		to be determined by experts	to be determined by experts	absent	absent	present				VLIZ Alien Species Consortium	132969.0			non-indigenous		2115717	Balanus improvisus Darwin, 1854	Balanus improvisus	ACCEPTED	SPECIES	EXACT	2115717	Balanus improvisus Darwin, 1854
9370	ok	106223	wrims	species	Balanus trigonus	Balanus trigonus		Animalia	Arthropoda		Sessilia	Balanidae	Balanus						Reported	introduced	Alien				Uncertain		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent				U.S. National Museum of Natural History. (2002-2013). Invertebrate zoology collections database. 	192639.0			Location : Belgian waters<br/>Year first introduced or recorded : 1997-1998. [One empty specimen of B. trigonus was found on a buoy in Belgian waters in 1997-1998 (Kerckhof and Cattrijsse 2001).]		2115724	Balanus trigonus Darwin, 1854	Balanus trigonus	ACCEPTED	SPECIES	EXACT	2115724	Balanus trigonus Darwin, 1854
9371	ok	106223	wrims	species	Balanus trigonus	Balanus trigonus		Animalia	Arthropoda		Sessilia	Balanidae	Balanus						Reported	introduced	Alien				Uncertain		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent				Zullo, V. A. (1992). Balanus trigonus Darwin (Cirripedia, Balanidae) in the Atlantic Basin: an introduced species ?. Bulletin of Marine Science. 50, 66-74.	192733.0			Location : Belgian waters<br/>Year first introduced or recorded : 1997-1998. [One empty specimen of B. trigonus was found on a buoy in Belgian waters in 1997-1998 (Kerckhof and Cattrijsse 2001).]		2115724	Balanus trigonus Darwin, 1854	Balanus trigonus	ACCEPTED	SPECIES	EXACT	2115724	Balanus trigonus Darwin, 1854
9372	ok	111805	wrims	species	Barentsia ramosa	Barentsia ramosa		Animalia	Entoprocta		Coloniales	Barentsiidae	Barentsia						Reported	introduced	Alien				Uncertain		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1962			Nielsen, C. (1989). Entoprocts: keys and notes for the identification of the species. <em>Synopses of the British fauna (New Series).</em> 41, 131p.	43003.0					5188774	Barentsia ramosa (Robertson, 1900)	Barentsia ramosa	ACCEPTED	SPECIES	EXACT	5188774	Barentsia ramosa (Robertson, 1900)
9373	ok	246871	wrims	species	Bonamia ostreae	Bonamia ostreae		Chromista	Cercozoa	Ascetosporea	Haplosporida	Haplosporiidae	Bonamia							to be determined by experts	Alien						to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts							Belgian Exclusive Economic Zone	present		to be determined by experts	to be determined by experts	absent	absent	present				VLIZ Alien Species Consortium	132969.0			non-indigenous		8050384	Bonamia ostreae Pichot, Comps, Tigé, Grizel & Rabouin, 1980	Bonamia ostreae	ACCEPTED	SPECIES	EXACT	8050384	Bonamia ostreae Pichot, Comps, Tigé, Grizel & Rabouin, 1980
9374	ok	246871	wrims	species	Bonamia ostreae	Bonamia ostreae		Chromista	Cercozoa	Ascetosporea	Haplosporida	Haplosporiidae	Bonamia						Established	established	Alien				Not specified		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1980			Kerckhof, F., Haelters, J.; Gollasch, S. (2007). Alien species in the marine and brackish ecosystem: the situation in Belgian waters. <em>Aquatic Invasions.</em> 2(3): 243-257.	71170.0					8050384	Bonamia ostreae Pichot, Comps, Tigé, Grizel & Rabouin, 1980	Bonamia ostreae	ACCEPTED	SPECIES	EXACT	8050384	Bonamia ostreae Pichot, Comps, Tigé, Grizel & Rabouin, 1980
9375	ok	148715	wrims	species	Botrylloides violaceus	Botrylloides violaceus		Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Botrylloides							to be determined by experts	Alien						to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts							Belgian Exclusive Economic Zone	present		to be determined by experts	to be determined by experts	absent	absent	present				VLIZ Alien Species Consortium	132969.0			non-indigenous		4354941	Botrylloides violaceus Oka, 1927	Botrylloides violaceus	ACCEPTED	SPECIES	EXACT	4354941	Botrylloides violaceus Oka, 1927
9376	ok	148715	wrims	species	Botrylloides violaceus	Botrylloides violaceus		Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Botrylloides						Established	established	Alien				Not specified		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	2003			De Blauwe, H.; Dumoulin, E. (2009). De zeefauna en -flora uit de jachthaven van Zeebrugge, in het bijzonder de fouling-organismen van drijvende pontons De Strandvlo 29(2): 41-63	147598.0					4354941	Botrylloides violaceus Oka, 1927	Botrylloides violaceus	ACCEPTED	SPECIES	EXACT	4354941	Botrylloides violaceus Oka, 1927
9377	ok	111158	wrims	species	Bugula neritina	Bugula neritina		Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Bugulidae	Bugula						Reported	introduced	Alien				Uncertain		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1999			Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.	177158.0					4984851	Bugula neritina (Linnaeus, 1758)	Bugula neritina	ACCEPTED	SPECIES	EXACT	4984851	Bugula neritina (Linnaeus, 1758)
9378	ok: SYNONYM author variation	111162	wrims	species	Bugula simplex	Bugula simplex		Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Bugulidae	Bugula							to be determined by experts	Alien						to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts							Belgian Exclusive Economic Zone	present		to be determined by experts	to be determined by experts	absent	absent	present				VLIZ Alien Species Consortium	132969.0			non-indigenous		4984779	Bugula simplex Hincks, 1886	Bugula simplex	SYNONYM	SPECIES	EXACT	7668385	Bugulina simplex (Hincks, 1886)
9379	ok: SYNONYM author variation	111162	wrims	species	Bugula simplex	Bugula simplex		Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Bugulidae	Bugula						Established	established	Alien				Not specified		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	2000			Kerckhof, F. (2001). Het mosdiertje <i>Bugula simplex</i> Hincks, 1886 (Bryozoa, Cheilostomatida) nieuw voor de Belgische fauna [The bryozoan <i>Bugula simplex</i> Hincks, 1886 (Bryozoa, Cheilostomatida) new species for the Belgian fauna]. <em>De Strandvlo.</em> 21(1): 36-39.	1165.0					4984779	Bugula simplex Hincks, 1886	Bugula simplex	SYNONYM	SPECIES	EXACT	7668385	Bugulina simplex (Hincks, 1886)
9380	ok: SYNONYM author variation	111164	wrims	species	Bugula stolonifera	Bugula stolonifera		Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Bugulidae	Bugula							to be determined by experts	Alien						to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts					Belgian Coast			present		to be determined by experts	to be determined by experts	present	absent	absent				De_blauwe, H. (2009). Mosdiertjes van de Zuidelijke Bocht van de Noordzee: Determinatiewerk voor België en Nederland. <em>Vlaams Instituut voor de Zee, Oostende.</em> 464.	130048.0			In Belgische jachthavens.		4984823	Bugula stolonifera Ryland, 1960	Bugula stolonifera	SYNONYM	SPECIES	EXACT	8428595	Bugulina stolonifera (Ryland, 1960)
9381	ok: SYNONYM author variation	111164	wrims	species	Bugula stolonifera	Bugula stolonifera		Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Bugulidae	Bugula							to be determined by experts	Alien						to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts							Belgian Exclusive Economic Zone	present		to be determined by experts	to be determined by experts	absent	absent	present				VLIZ Alien Species Consortium	132969.0			non-indigenous		4984823	Bugula stolonifera Ryland, 1960	Bugula stolonifera	SYNONYM	SPECIES	EXACT	8428595	Bugulina stolonifera (Ryland, 1960)
9382	ok: SYNONYM author variation	111164	wrims	species	Bugula stolonifera	Bugula stolonifera		Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Bugulidae	Bugula						Established	established	Alien				Not specified		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1976			De_blauwe, H. (2009). Mosdiertjes van de Zuidelijke Bocht van de Noordzee: Determinatiewerk voor België en Nederland. <em>Vlaams Instituut voor de Zee, Oostende.</em> 464.	130048.0					4984823	Bugula stolonifera Ryland, 1960	Bugula stolonifera	SYNONYM	SPECIES	EXACT	8428595	Bugulina stolonifera (Ryland, 1960)
9383	ok: SYNONYM author variation	111164	wrims	species	Bugula stolonifera	Bugula stolonifera		Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Bugulidae	Bugula						Reported	introduced	Alien				Not invasive		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent				Fofonoff, P.W.; Ruiz, G.M.; Steves, B.; Carlton, J.T. (2014). National Exotic Marine and Estuarine Species Information System (NEMESIS)	177060.0					4984823	Bugula stolonifera Ryland, 1960	Bugula stolonifera	SYNONYM	SPECIES	EXACT	8428595	Bugulina stolonifera (Ryland, 1960)
9384	ok	107379	wrims	species	Callinectes sapidus	Callinectes sapidus		Animalia	Arthropoda	Malacostraca	Decapoda	Portunidae	Callinectes							to be determined by experts	Alien						to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts							Belgian Exclusive Economic Zone	present		to be determined by experts	to be determined by experts	absent	absent	present				VLIZ Alien Species Consortium	132969.0			non-indigenous		2225646	Callinectes sapidus Rathbun, 1896	Callinectes sapidus	ACCEPTED	SPECIES	EXACT	2225646	Callinectes sapidus Rathbun, 1896
9385	ok	107379	wrims	species	Callinectes sapidus	Callinectes sapidus		Animalia	Arthropoda	Malacostraca	Decapoda	Portunidae	Callinectes						Established	established	Alien				Not specified		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1993			Van Damme, P.; Maes, J. (1993). De Blauwe Zwemkrab Callinectes sapidus Rathbun, 1896 in de Westerschelde (België). <em>De Strandvlo.</em> 13(4): 120-121.	194866.0					2225646	Callinectes sapidus Rathbun, 1896	Callinectes sapidus	ACCEPTED	SPECIES	EXACT	2225646	Callinectes sapidus Rathbun, 1896
9386	ok	107379	wrims	species	Callinectes sapidus	Callinectes sapidus		Animalia	Arthropoda	Malacostraca	Decapoda	Portunidae	Callinectes						Established	established	Alien				Uncertain		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent				Fofonoff, P.W.; Ruiz, G.M.; Steves, B.; Carlton, J.T. (2014). National Exotic Marine and Estuarine Species Information System (NEMESIS)	177060.0					2225646	Callinectes sapidus Rathbun, 1896	Callinectes sapidus	ACCEPTED	SPECIES	EXACT	2225646	Callinectes sapidus Rathbun, 1896
9387	ok	146768	wrims	species	Caprella mutica	Caprella mutica		Animalia	Arthropoda	Malacostraca	Amphipoda	Caprellidae	Caprella							to be determined by experts	Alien						to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts							Belgian Exclusive Economic Zone	present		to be determined by experts	to be determined by experts	absent	absent	present				VLIZ Alien Species Consortium	132969.0			non-indigenous		5178057	Caprella mutica Schurin, 1935	Caprella mutica	ACCEPTED	SPECIES	EXACT	5178057	Caprella mutica Schurin, 1935
9388	ok	146768	wrims	species	Caprella mutica	Caprella mutica		Animalia	Arthropoda	Malacostraca	Amphipoda	Caprellidae	Caprella						Established	established	Alien				Uncertain		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1998			DAISIE - European Invasive Alien Species Gateway	177036.0			Location : Zeebrugge harbour<br/>Year first introduced or recorded : Region of first record: Zeebrugge harbour		5178057	Caprella mutica Schurin, 1935	Caprella mutica	ACCEPTED	SPECIES	EXACT	5178057	Caprella mutica Schurin, 1935
9389	ok	146768	wrims	species	Caprella mutica	Caprella mutica		Animalia	Arthropoda	Malacostraca	Amphipoda	Caprellidae	Caprella						Established	established	Alien				Not specified		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1998			De Blauwe, H.; Dumoulin, E. (2009). De zeefauna en -flora uit de jachthaven van Zeebrugge, in het bijzonder de fouling-organismen van drijvende pontons De Strandvlo 29(2): 41-63	147598.0					5178057	Caprella mutica Schurin, 1935	Caprella mutica	ACCEPTED	SPECIES	EXACT	5178057	Caprella mutica Schurin, 1935
9390	ok	146768	wrims	species	Caprella mutica	Caprella mutica		Animalia	Arthropoda	Malacostraca	Amphipoda	Caprellidae	Caprella						Reported	introduced	Alien				Not specified		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1998			Ashton, G. V.; Willis, K. J.; Cook, E. J.; Burrows, M. (2007). Distribution of the introduced amphipod, Caprella mutica Schurin, 1935 (Amphipoda: Caprellida: Caprellidae) on the west coast of Scotland and a review of its global distribution. <em>Hydrobiologia.</em> 590(1): 31-41.	191857.0			Location: Zeebrugge Marina (1998) Shipping; Oostende Harbour Buoy (2002) Shipping		5178057	Caprella mutica Schurin, 1935	Caprella mutica	ACCEPTED	SPECIES	EXACT	5178057	Caprella mutica Schurin, 1935
9391	ok	146768	wrims	species	Caprella mutica	Caprella mutica		Animalia	Arthropoda	Malacostraca	Amphipoda	Caprellidae	Caprella						Established	established	Alien				Not specified		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	1998			Cook, J. E.; Jahnke, M.; Kerckhof, F.; Minchin, D.; Faasse, M.; Boos, K.; Ashton, G. (2007). European expansion of the introduced amphipod Caprella mutica Schurin 1935. <em>Aquatic Invasions.</em> 2: 411-421.	190788.0					5178057	Caprella mutica Schurin, 1935	Caprella mutica	ACCEPTED	SPECIES	EXACT	5178057	Caprella mutica Schurin, 1935
9392	ok	145606	wrims	species	Caulacanthus ustulatus	Caulacanthus ustulatus		Plantae	Rhodophyta	Florideophyceae	Gigartinales	Caulacanthaceae	Caulacanthus							to be determined by experts	Alien						to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts							Belgian Exclusive Economic Zone	present		to be determined by experts	to be determined by experts	absent	absent	present	2011			VLIZ Alien Species Consortium	132969.0			non-indigenous		2666536	Caulacanthus ustulatus (Mertens ex Turner) Kützing, 1843	Caulacanthus ustulatus	ACCEPTED	SPECIES	EXACT	2666536	Caulacanthus ustulatus (Mertens ex Turner) Kützing, 1843
9393	ok	145606	wrims	species	Caulacanthus ustulatus	Caulacanthus ustulatus		Plantae	Rhodophyta	Florideophyceae	Gigartinales	Caulacanthaceae	Caulacanthus						Established	established	Alien				Not specified		to be determined by experts			to be determined by experts, primarily marine probably		to be determined by experts						Belgian part of the North Sea		present		to be determined by experts	to be determined by experts	absent	present	absent	2011			Kerckhof, F.; Verbeke, D.; Bauwens, F. (2012). Nieuws uit de Baai van Heist: de roodwieren Caulacanthus ustulatus (Mertens ex Turner) Kützing, 1843 en Gracilaria vermiculophylla (Ohmi) Papenfuss 1967 nieuw voor de Belgische kust en een merkwaardig habitat van intertidale mossels De Strandvlo 32(1): 19-23	162899.0			Belgian coast 		2666536	Caulacanthus ustulatus (Mertens ex Turner) Kützing, 1843	Caulacanthus ustulatus	ACCEPTED	SPECIES	EXACT	2666536	Caulacanthus ustulatus (Mertens ex Turner) Kützing, 1843
