id,scientificname,species_group,species_type,species_status,count_obs
673320,Lactifluus glaucescens,Paddenstoelen,S,Native,1
673321,Lactifluus piperatus,Paddenstoelen,S,Native,2
673322,Lactifluus vellereus,Paddenstoelen,S,Native,79
673323,Lactifluus volemus,Paddenstoelen,S,Native,1
673327,Lamprospora wrightii,Paddenstoelen,S,Native,1
673329,Lecanidion atratum,Paddenstoelen,S,Native,5
673330,Leccinum aurantiacum,Paddenstoelen,S,Native,34
673331,Leccinum cyaneobasileucum,Paddenstoelen,S,Native,24
673333,Leccinum pseudoscabrum,Paddenstoelen,S,Native,34
673338,Lepiota erminea,Paddenstoelen,S,Native,12
673339,Lepiota magnispora,Paddenstoelen,S,Native,23
673340,Lepiota rufipes,Paddenstoelen,S,Native,1
673349,Leratiomyces ceres,Paddenstoelen,S,Native,198
673351,Leratiomyces percevalii,Paddenstoelen,S,Native,6
673352,Leratiomyces squamosus,Paddenstoelen,S,Native,6
673357,Leucocoprinus straminellus,Paddenstoelen,S,Native,1
673359,Lewia scrophulariae,Paddenstoelen,S,Native,2
673365,Lophiostoma arundinaceum,Paddenstoelen,S,Native,1
673367,Lophiostoma vagabundum,Paddenstoelen,S,Native,1
673370,Loreleia marchantiae,Paddenstoelen,S,Native,21
673371,Loreleia postii,Paddenstoelen,S,Native,7
673373,Lycoperdon nigrescens,Paddenstoelen,S,Native,73
673381,Lyophyllum putidum,Paddenstoelen,S,Native,1
673386,Marthamyces phacidioides,Paddenstoelen,S,Native,2
673387,Melampsora allii-fragilis,Paddenstoelen,S,Native,1
673388,Melampsora larici-populina,Paddenstoelen,S,Native,3
673395,Mensularia nodulosa,Paddenstoelen,S,Native,3
673396,Mensularia radiata,Paddenstoelen,S,Native,94
673397,Meottomyces dissimulans,Paddenstoelen,S,Native,47
673402,Mitrophora semilibera,Paddenstoelen,S,Native,6
673405,Mollisia hydrophila,Paddenstoelen,S,Native,1
673408,Mollisia pilosa,Paddenstoelen,S,Native,2
673409,Mollisia plantaginis,Paddenstoelen,S,Native,1
673413,Muscinupta laevis,Paddenstoelen,S,Native,1
673418,Mycena seynesii,Paddenstoelen,S,Native,22
673419,Mycenella trachyspora,Paddenstoelen,S,Native,11
673420,Mycetinis alliaceus,Paddenstoelen,S,Native,35
673421,Mycetinis querceus,Paddenstoelen,S,Native,8
673422,Mycetinis scorodonius,Paddenstoelen,S,Native,8
673426,Naemacyclus minor,Paddenstoelen,S,Native,16
673439,Neolentinus lepideus,Paddenstoelen,S,Native,2
673442,Neonectria coccinea,Paddenstoelen,S,Native,31
673448,Neonectria punicea,Paddenstoelen,S,Native,5
673476,Osmoporus odoratus,Paddenstoelen,S,Native,7
673478,Otidea cantharella,Paddenstoelen,S,Native,1
673482,Panaeolus cinctulus,Paddenstoelen,S,Native,10
673483,Panaeolus semiovatus,Paddenstoelen,S,Native,14
673485,Panus conchatus,Paddenstoelen,S,Native,4
673486,Parasola auricoma,Paddenstoelen,S,Native,26
673489,Parasola kuehneri,Paddenstoelen,S,Native,12
673490,Parasola leiocephala,Paddenstoelen,S,Native,36
673491,Parasola lilatincta,Paddenstoelen,S,Native,1
673492,Parasola megasperma,Paddenstoelen,S,Native,1
673493,Parasola misera,Paddenstoelen,S,Native,10
673494,Parasola plicatilis,Paddenstoelen,S,Native,126
673495,Parasola schroeteri,Paddenstoelen,S,Native,3
673498,Peniophorella praetermissa,Paddenstoelen,S,Native,5
673499,Peniophorella pubera,Paddenstoelen,S,Native,7
673509,Phaeonematoloma myosotis,Paddenstoelen,S,Native,15
673517,Phaeosphaeria herpotrichoides,Paddenstoelen,S,Native,1
673526,Phaeosphaeria vagans,Paddenstoelen,S,Native,3
673527,Phallus impudicus,Paddenstoelen,S,Native,630
673528,Phellinus igniarius,Paddenstoelen,S,Native,37
673531,Phlebia tremellosa,Paddenstoelen,S,Native,325
673534,Pholiota subochracea,Paddenstoelen,S,Native,1
673535,Pholiotina aeruginosa,Paddenstoelen,S,Native,1
673542,Pholiotina striipes,Paddenstoelen,S,Native,4
673557,Pluteus dietrichii,Paddenstoelen,S,Native,1
673558,Pluteus plautus,Paddenstoelen,S,Native,3
673559,Pluteus semibulbosus,Paddenstoelen,S,Native,3
673560,Podosphaera aucupariae,Paddenstoelen,S,Native,1
673563,Podospora fimicola,Paddenstoelen,S,Native,1
673564,Podospora glutinans,Paddenstoelen,S,Native,1
673565,Podospora vesticola,Paddenstoelen,S,Native,2
673566,Porodaedalea pini,Paddenstoelen,S,Native,1
673567,Porostereum spadiceum,Paddenstoelen,S,Native,4
673569,Postia caesia,Paddenstoelen,S,Native,91
673571,Postia floriformis,Paddenstoelen,S,Native,1
673572,Postia fragilis,Paddenstoelen,S,Native,6
673573,Postia guttulata,Paddenstoelen,S,Native,1
673576,Postia ptychogaster,Paddenstoelen,S,Native,61
673579,Postia stiptica,Paddenstoelen,S,Native,65
673580,Postia subcaesia,Paddenstoelen,S,Native,80
673581,Postia tephroleuca,Paddenstoelen,S,Native,68
673585,Protocrea pallida,Paddenstoelen,S,Native,5
673586,Psathyrella cortinarioides,Paddenstoelen,S,Native,1
673590,Psathyrella fulvescens,Paddenstoelen,S,Native,2
673595,Psathyrella trivialis,Paddenstoelen,S,Native,1
673598,Pseudoboletus parasiticus,Paddenstoelen,S,Native,68
673599,Pseudochaete tabacina,Paddenstoelen,S,Native,24
673601,Pseudoinonotus dryadeus,Paddenstoelen,S,Native,5
673617,Puccinia difformis,Paddenstoelen,S,Native,2
673625,Pucciniastrum circeae,Paddenstoelen,S,Native,4
673635,Pyrenopeziza revincta,Paddenstoelen,S,Native,3
673637,Radulomyces confluens,Paddenstoelen,S,Native,152
673639,Radulomyces molaris,Paddenstoelen,S,Native,102
673642,Ramsbottomia crechqueraultii,Paddenstoelen,S,Native,2
673644,Resinomycena saccharifera,Paddenstoelen,S,Native,9
673650,Rhodocollybia butyracea,Paddenstoelen,S,Native,531
673651,Rhodocollybia maculata,Paddenstoelen,S,Native,150
673652,Rhodocollybia prolixa,Paddenstoelen,S,Native,1
673653,Rhodonia placenta,Paddenstoelen,S,Native,4
673656,Roridomyces roridus,Paddenstoelen,S,Native,73
673657,Rosellinia britannica,Paddenstoelen,S,Native,3
673658,Russula atrorubens,Paddenstoelen,S,Native,21
673659,Russula caerulea,Paddenstoelen,S,Native,74
673660,Russula emetica,Paddenstoelen,S,Native,31
673661,Russula grata,Paddenstoelen,S,Native,8
673662,Russula intermedia,Paddenstoelen,S,Native,7
673663,Russula laccata,Paddenstoelen,S,Native,13
673664,Russula lepida,Paddenstoelen,S,Native,30
673665,Russula sardonia,Paddenstoelen,S,Native,92
673666,Rutstroemia luteovirescens,Paddenstoelen,S,Native,14
673668,Rutstroemia petiolorum,Paddenstoelen,S,Native,2
673669,Rutstroemia sydowiana,Paddenstoelen,S,Native,4
673670,Ruzenia spermoides,Paddenstoelen,S,Native,13
673671,Sarcodon squamosus,Paddenstoelen,S,Native,2
673672,Sarcomyxa serotina,Paddenstoelen,S,Native,159
673673,Schizophyllum amplum,Paddenstoelen,S,Native,50
673679,Sclerophora pallida,Paddenstoelen,S,Native,1
673683,Simocybe haustellaris,Paddenstoelen,S,Native,11
673690,Sporormiella minimoides,Paddenstoelen,S,Native,2
673693,Stropharia aeruginosa,Paddenstoelen,S,Native,171
673694,Stropharia albonitens,Paddenstoelen,S,Native,2
673695,Stropharia caerulea,Paddenstoelen,S,Native,224
673696,Stropharia coronilla,Paddenstoelen,S,Native,42
673699,Stropharia inuncta,Paddenstoelen,S,Native,22
673700,Stropharia luteonitens,Paddenstoelen,S,Native,1
673702,Stropharia pseudocyanea,Paddenstoelen,S,Native,5
673703,Stropharia rugosoannulata,Paddenstoelen,S,Native,30
673704,Stropharia squamulosa,Paddenstoelen,S,Native,1
673706,Stypella dubia,Paddenstoelen,S,Native,1
673711,Suillus cavipes,Paddenstoelen,S,Native,9
673712,Suillus viscidus,Paddenstoelen,S,Native,2
673719,Tapinella atrotomentosa,Paddenstoelen,S,Native,16
673720,Tapinella panuoides,Paddenstoelen,S,Native,25
673733,Trachyspora intrusa,Paddenstoelen,S,Native,1
673734,Trametes ochracea,Paddenstoelen,S,Native,152
673738,Tricholoma argyraceum,Paddenstoelen,S,Native,178
673739,Tricholoma atrosquamosum,Paddenstoelen,S,Native,5
673740,Tricholoma scalpturatum,Paddenstoelen,S,Native,88
673741,Tricholoma squarrulosum,Paddenstoelen,S,Native,1
673742,Tricholomella constricta,Paddenstoelen,S,Native,2
673744,Trichopezizella nidulus,Paddenstoelen,S,Native,17
673746,Tubaria furfuracea,Paddenstoelen,S,Native,495
673747,Tubaria pallidispora,Paddenstoelen,S,Native,2
673750,Tubifera arachnoidea,Paddenstoelen,S,Native,26
673762,Uromyces behenis,Paddenstoelen,S,Native,1
673772,Volvariella pusilla,Paddenstoelen,S,Native,3
673773,Volvariella taylori,Paddenstoelen,S,Native,1
673775,Xerocomus bubalinus,Paddenstoelen,S,Native,6
673776,Xerocomus declivitatum,Paddenstoelen,S,Native,29
673788,Agrocybe pediades var. pediades,Paddenstoelen,V,Native,3
673791,Auricularia auricula-judae var. auricula-judae,Paddenstoelen,V,Native,21
673792,Auricularia auricula-judae var. lactea,Paddenstoelen,V,Native,4
673807,Coprinopsis lagopus var. lagopus,Paddenstoelen,V,Native,9
673812,Cortinarius decipiens var. decipiens,Paddenstoelen,V,Native,4
673813,"Cortinarius largus sl, incl. balteatocumatilis, balteatus",Paddenstoelen,M,Native,1
673816,Cortinarius terpsichores var. terpsichores,Paddenstoelen,V,Native,1
673829,Deconica montana var. montana,Paddenstoelen,V,Native,6
673832,Dialonectria episphaeria anamorf,Paddenstoelen,F,Native,1
673833,Dialonectria episphaeria teleomorf,Paddenstoelen,F,Native,6
673838,Erysiphe adunca var. adunca,Paddenstoelen,V,Native,13
673839,Erysiphe aquilegiae var. aquilegiae,Paddenstoelen,V,Native,4
673840,Erysiphe aquilegiae var. ranunculi,Paddenstoelen,V,Native,39
673843,Erysiphe ornata var. europaea,Paddenstoelen,V,Native,1
673848,Galerina atkinsoniana f. atkinsoniana,Paddenstoelen,F,Native,15
673850,Galerina vittiformis f. tetraspora,Paddenstoelen,F,Native,5
673851,Galerina vittiformis f. vittiformis,Paddenstoelen,F,Native,19
673852,"Gymnosporangium sabinae sl, incl. confusum",Paddenstoelen,M,Native,4
673859,Hemimycena mauretanica var. mauretanica,Paddenstoelen,V,Native,1
673868,"Hygrocybe acutoconica sl, incl. konradii, subglobispora",Paddenstoelen,M,Native,8
673869,Hygrocybe glutinipes var. glutinipes,Paddenstoelen,V,Native,39
673870,Hygrocybe glutinipes var. rubra,Paddenstoelen,V,Native,3
673874,"Hymenoscyphus albidus sl, incl. H. pseudoalbidus",Paddenstoelen,M,Native,8
673875,Hypholoma fasciculare var. fasciculare,Paddenstoelen,V,Native,74
673876,Hypholoma fasciculare var. pusillum,Paddenstoelen,V,Native,8
673880,Leratiomyces squamosus var. squamosus,Paddenstoelen,V,Native,1
673882,Leucoagaricus leucothites var. leucothites,Paddenstoelen,V,Native,2
673886,Lycoperdon perlatum var. bonordenii,Paddenstoelen,V,Native,1
673888,"Melampsora caprearum sl, incl. larici-populina, populnea",Paddenstoelen,M,Native,8
673889,"Melampsora epitea sl, incl. ribesii-viminalis",Paddenstoelen,M,Native,2
673890,"Melampsoridium betulinum sl, incl. hiratsukanum",Paddenstoelen,M,Native,2
673891,Microthyrium ciliatum var. ciliatum,Paddenstoelen,V,Native,3
673898,Neonectria coccinea anamorf,Paddenstoelen,F,Native,5
673899,Neonectria coccinea teleomorf,Paddenstoelen,F,Native,3
673916,"Paxillus involutus sl, incl. filamentosus, obscurosporus, validus",Paddenstoelen,M,Native,28
673921,Postia ptychogaster anamorf,Paddenstoelen,F,Native,9
673922,Postia ptychogaster teleomorf,Paddenstoelen,F,Native,2
673927,"Puccinia lagenophorae sl, incl. distincta",Paddenstoelen,M,Native,2
673928,"Puccinia recondita sl, incl. magnusiana",Paddenstoelen,M,Native,2
673929,"Puccinia sessilis sl, incl. hordei",Paddenstoelen,M,Native,3
673933,Rhodocollybia butyracea f. asema,Paddenstoelen,F,Native,64
673934,Rhodocollybia butyracea f. butyracea,Paddenstoelen,F,Native,55
673935,Rhodocollybia maculata var. maculata,Paddenstoelen,V,Native,15
673937,Russula cyanoxantha var. flavoviridis,Paddenstoelen,V,Native,3
673941,Russula sardonia var. sardonia,Paddenstoelen,V,Native,3
673943,Simocybe centunculus f. centunculus,Paddenstoelen,F,Native,1
673949,Stropharia pseudocyanea f. ochrocyanea,Paddenstoelen,F,Native,1
673950,Stropharia pseudocyanea f. pseudocyanea,Paddenstoelen,F,Native,2
673951,Suillus cavipes f. aureus,Paddenstoelen,F,Native,1
673952,Suillus cavipes f. cavipes,Paddenstoelen,F,Native,1
673954,Tapinella panuoides f. panuoides,Paddenstoelen,F,Native,4
673962,Xerocomus badius f. badius,Paddenstoelen,F,Native,5
673965,Xerocomus subtomentosus var. subtomentosus,Paddenstoelen,V,Native,3
673994,Homoeogryllus spec.,Sprinkhanen en krekels,M,Exotic,2
674003,Malva alcea + Malva moschata,Planten,M,Native,29
674090,Creosphaeria sassafras,Paddenstoelen,S,Native,1
674091,Alternaria sonchi,Paddenstoelen,S,Native,6
674092,Pyrenochaeta spec.,Paddenstoelen,M,Native,1
674093,Ramularia heraclei,Paddenstoelen,S,Native,1
674094,Taphridium umbelliferarum,Paddenstoelen,S,Native,1
674095,Ramularia menthicola,Paddenstoelen,S,Native,1
674096,Peronospora meliloti,Paddenstoelen,S,Native,2
674099,Trapezonotus spec.,Wantsen en Cicaden,M,Native,3
674101,Erysiphe platani,Paddenstoelen,S,Native,11
674102,Erysiphe capreae,Paddenstoelen,S,Native,1
674103,Septoria convolvuli,Paddenstoelen,S,Native,1
674104,Podosphaera erigerontis-canadensis,Paddenstoelen,S,Native,18
674107,Golovinomyces asterum var. solidaginis,Paddenstoelen,V,Native,6
674108,Ovularia sphaeroidea,Paddenstoelen,S,Native,5
674109,Passalora ferruginea,Paddenstoelen,S,Native,7
674110,Peronospora conglomerata,Paddenstoelen,S,Native,1
674111,Septoria galeopsidis,Paddenstoelen,S,Native,1
674112,Melanochaeta aotearoae,Paddenstoelen,S,Native,1
674114,Wilsoniana portulacae,Paddenstoelen,S,Native,3
674136,Trichadenotecnum spec.,Insecten (overig),M,Native,4
674137,Tricholoma frondosae,Paddenstoelen,S,Native,9
674138,Lactarius salmonicolor,Paddenstoelen,S,Native,2
674147,Elasmucha spec.,Wantsen en Cicaden,M,Native,2
674150,Ceratochloa carinata + Ceratochloa sitchensis,Planten,M,Incidental / Vagrant / Migrant,3
674153,Zasmidium lythri,Paddenstoelen,S,Native,2
674154,Lactarius stephensii,Paddenstoelen,S,Native,2
674157,Leuctra albida,Insecten (overig),S,Native,1
674158,Pherbellia scutellaris/rozkosnyi,Vliegen en Muggen,M,Native,1
674162,Clusiodes spec.,Vliegen en Muggen,M,Native,3
674215,Porcellio monticola,Geleedpotigen (overig),S,Native,23
674220,Suillia imberbis/similis,Vliegen en Muggen,M,Native,4
674221,Geopora arenosa,Paddenstoelen,S,Native,1
674227,Alternaria alternata,Paddenstoelen,S,Native,3
674228,Septoria lycopi,Paddenstoelen,S,Native,1
674229,Phloeospora heraclei,Paddenstoelen,S,Native,4
674230,Venturia macularis,Paddenstoelen,S,Native,1
674231,Hypericum x moserianum (H. calycinum x patulum),Planten,H,Incidental / Vagrant / Migrant,2
674239,Cheiracanthium mildei,Geleedpotigen (overig),S,Exotic,1
674249,Peronospora sparsa,Paddenstoelen,S,Native,1
674250,Sphaceloma rosarum,Paddenstoelen,S,Native,1
674260,Pulvinula carbonaria,Paddenstoelen,S,Native,1
674262,Amaranthus hybridus subsp. hybridus var. erythrostachys,Planten,V,Incidental / Vagrant / Migrant,19
674263,Arenaria serpyllifolia subsp. serpyllifolia var. lloydii,Planten,V,Native,6
674267,Bidens frondosa var. anomala,Planten,V,Incidental / Vagrant / Migrant,4
674268,Bidens frondosa var. frondosa,Planten,V,Naturalized,3
674269,Carex ovalis var. argyroglochin,Planten,V,Native,12
674270,Carex viridula var. viridula,Planten,V,Native,43
674274,Protonemura nitida,Insecten (overig),S,Native,2
674276,Galium parisiense var. leiocarpum,Planten,V,Native,9
674277,Hieracium glaucinum subsp. recensitum,Planten,I,Naturalized,2
674278,Hordeum vulgare subsp. hexastichon,Planten,I,Incidental / Vagrant / Migrant,4
674283,Mentha x piperita nsubsp. piperita,Planten,I,Incidental / Vagrant / Migrant,5
674284,Mentha x villosa var. villosa,Planten,V,Incidental / Vagrant / Migrant,30
674287,Pimpinella major var. dissecta,Planten,V,Native,57
674288,Salix repens subsp. dunensis x S. viminalis,Planten,H,Native,10
674290,Sambucus nigra f. alba,Planten,F,Incidental / Vagrant / Migrant,6
674292,Solanum racemiflorum,Planten,S,Incidental / Vagrant / Migrant,4
674293,Spiraea x bumalda (S. alba x japoncia),Planten,H,Incidental / Vagrant / Migrant,1
674296,Equisetum x font-queri (E. palustre x telmateia),Planten,H,Native,3
674298,Phlaeothripidae indet.,Insecten (overig),M,Native,2
674299,Tripleurospermum maritimum + Matricaria chamomilla,Planten,M,Native,9
674300,Tripleurospermum inodorum,Planten,S,Native,17
677458,Tettigonia spec.,Sprinkhanen en krekels,M,Native,1
678846,Cordioniscus stebbingi ,Geleedpotigen (overig),S,Exotic,4
678847,Haplophthalmus montivagus,Geleedpotigen (overig),S,Native,55
678850,Parasteatoda spec.,Geleedpotigen (overig),M,Native,3
678853,Gliophorus europerplexus,Paddenstoelen,Y,Native,1
678854,Gliophorus reginae,Paddenstoelen,S,Native,1
678855,Peripsocus milleri,Insecten (overig),S,Native,5
679906,Zygodon spec.,Mossen en korstmossen,M,Native,3
680299,Trioza spec.,Wantsen en Cicaden,M,Native,2
680759,Glossiphonia spec.,overige ongewervelden,M,Native,2
680900,Pneumia spec.,Vliegen en Muggen,M,Native,5
680912,Mycomya spec.,Vliegen en Muggen,M,Native,1
682880,Phylloxera spec.,Wantsen en Cicaden,M,Native,1
683048,Adela spec.,Nachtvlinders en micro's,M,Native,34
683100,Syntrichia spec.,Mossen en korstmossen,M,Native,6
684757,Lestremia spec.,Vliegen en Muggen,M,Native,1
685041,Xanthodelphax spec.,Wantsen en Cicaden,M,Native,1
685401,Norellia spec.,Vliegen en Muggen,M,Native,1
686258,Sceptonia spec.,Vliegen en Muggen,M,Native,1
686804,Iassus spec.,Wantsen en Cicaden,M,Native,1
687817,Grzegorzekia spec.,Vliegen en Muggen,M,Native,1
688841,Phyllaphis spec.,Wantsen en Cicaden,M,Native,2
689083,Macrolepiota spec.,Paddenstoelen,M,Native,2
689182,Hoplismenus spec.,Bijen wespen en mieren,M,Native,1
689311,Norellisoma spec.,Vliegen en Muggen,M,Native,7
689405,Scythris spec.,Nachtvlinders en micro's,M,Native,7
689483,Kybos spec.,Wantsen en Cicaden,M,Native,11
689554,Philosepedon spec.,Vliegen en Muggen,M,Native,1
689710,Balclutha spec.,Wantsen en Cicaden,M,Native,3
690640,Metzneria spec.,Nachtvlinders en micro's,M,Native,7
690681,Acyrthosiphon spec.,Wantsen en Cicaden,M,Native,1
691260,Alebra spec.,Wantsen en Cicaden,M,Native,2
691760,Thanatus spec.,Geleedpotigen (overig),M,Native,1
693025,Pherbina spec.,Vliegen en Muggen,M,Native,1
693030,Strongylogaster spec.,Bijen wespen en mieren,M,Native,2
694143,Ribautodelphax spec.,Wantsen en Cicaden,M,Native,4
694473,Ectoedemia spec.,Nachtvlinders en micro's,M,Native,7
694926,Cicadula spec.,Wantsen en Cicaden,M,Native,3
695584,Nanophyes spec.,Kevers,M,Native,1
696433,Epicypta spec.,Vliegen en Muggen,M,Native,5
696683,Ypsolopha spec.,Nachtvlinders en micro's,M,Native,4
697032,Leptopterna spec.,Wantsen en Cicaden,M,Native,2
697328,Ichneumon spec.,Bijen wespen en mieren,M,Native,31
697371,Populicerus spec.,Wantsen en Cicaden,M,Native,9
697860,Eurydema spec.,Wantsen en Cicaden,M,Native,4
698757,Ribautiana spec.,Wantsen en Cicaden,M,Native,3
698871,Monardia spec.,Vliegen en Muggen,M,Native,1
699210,Leptophlebia spec.,Insecten (overig),M,Native,2
699914,Pogona spec.,Reptielen en amfibieën,M,Exotic,1
700493,Opomyza spec.,Vliegen en Muggen,M,Native,4
703413,Charitopes spec.,Bijen wespen en mieren,M,Native,1
704990,Lestodiplosis spec.,Vliegen en Muggen,M,Native,2
705198,Monodontomerus spec.,Bijen wespen en mieren,M,Native,1
705259,Arboridia spec.,Wantsen en Cicaden,M,Native,9
705870,Chelifera spec.,Vliegen en Muggen,M,Native,1
705880,Mocydiopsis spec.,Wantsen en Cicaden,M,Native,1
706557,Bambusoideae spec.,Planten,M,Incidental / Vagrant / Migrant,158
706960,Infurcitinea spec.,Nachtvlinders en micro's,M,Native,1
707194,Anaceratagallia spec.,Wantsen en Cicaden,M,Native,1
709511,Aphrophoridae indet.,Wantsen en Cicaden,M,Native,4
709573,Nabidae spec.,Wantsen en Cicaden,M,Native,1
713830,Psychomyiidae indet.,Insecten (overig),M,Native,1
716677,Cortinarius albocyaneus,Paddenstoelen,S,Native,1
716710,Septoria lysimachiae,Paddenstoelen,S,Native,1
716711,Lycoperdon caudatum,Paddenstoelen,S,Native,1
716712,Pilaira moreaui,Paddenstoelen,S,Native,2
716713,Stilbella fimetaria,Paddenstoelen,S,Native,1
716969,Dendrothrips saltatrix,Insecten (overig),S,Native,1
717172,Thrips urticae,Insecten (overig),S,Native,1
717184,Aeolothrips ericae,Insecten (overig),S,Native,2
717424,Galerina discreta,Paddenstoelen,S,Native,1
717425,Paxillus cuprinus,Paddenstoelen,S,Native,1
717447,Lichenodiplis lecanorae,Mossen en korstmossen,S,Native,1
717459,Chiloscyphus polyanthos var. pallescens,Mossen en korstmossen,V,Native,1
717727,Geophilus insculptus,Geleedpotigen (overig),S,Native,2
717735,Tetramoera langmaidi,Nachtvlinders en micro's,S,Naturalizing,11
