index	nameMatchValidation	taxonID	datasetName	scientificName	verbatimScientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes	manual_acceptedKey	gbifapi_usageKey	gbifapi_scientificName	gbifapi_canonicalName	gbifapi_status	gbifapi_rank	gbifapi_matchType	gbifapi_confidence	gbifapi_acceptedKey	gbifapi_acceptedScientificName
3927	ok		rinse	Eranthis hyemalis	Eranthis hyemalis		Plantae	Angiospermae				Eranthis	hyemalis													terrestrial		present														data based solely on DAISIE portal		3033227	Eranthis hyemalis (L.) Salisb.	Eranthis hyemalis	ACCEPTED	SPECIES	EXACT	100	3033227	Eranthis hyemalis (L.) Salisb.
3928	ok		rinse	Eremopoa persica	Eremopoa persica		Plantae	Angiospermae				Eremopoa	persica													terrestrial		present																4138123	Eremopoa persica (Trin.) Roshev.	Eremopoa persica	ACCEPTED	SPECIES	EXACT	100	4138123	Eremopoa persica (Trin.) Roshev.
3929	ok		rinse	Eremopyrum bonaepartis	Eremopyrum bonaepartis		Plantae	Angiospermae				Eremopyrum	bonaepartis													terrestrial		present																2704664	Eremopyrum bonaepartis (Spreng.) Nevski	Eremopyrum bonaepartis	ACCEPTED	SPECIES	EXACT	100	2704664	Eremopyrum bonaepartis (Spreng.) Nevski
3930	ok		rinse	Erepsia heteropetala	Erepsia heteropetala		Plantae	Angiospermae				Erepsia	heteropetala													terrestrial		not confirmed														data based solely on DAISIE portal		3704055	Erepsia heteropetala (Haw.) Schwant.	Erepsia heteropetala	ACCEPTED	SPECIES	EXACT	100	3704055	Erepsia heteropetala (Haw.) Schwant.
3931	ok		rinse	Erica arborea	Erica arborea		Plantae	Angiospermae				Erica	arborea													terrestrial		not confirmed														data based solely on DAISIE portal		5333410	Erica arborea L.	Erica arborea	ACCEPTED	SPECIES	EXACT	99	5333410	Erica arborea L.
3932	ok		rinse	Erica carnea	Erica carnea		Plantae	Angiospermae				Erica	carnea													terrestrial		present																5682465	Erica carnea L.	Erica carnea	ACCEPTED	SPECIES	EXACT	100	5682465	Erica carnea L.
3933	uncertain rank, HIGHERRANK to species		rinse	Erica carnea occidentalis	Erica carnea occidentalis		Plantae	Angiospermae				Erica	carnea occidentalis													terrestrial		not confirmed														data based solely on DAISIE portal		7470242	Erica carnea subsp. occidentalis (Benth.) Lainz	Erica carnea occidentalis	ACCEPTED	SUBSPECIES	EXACT	99	7470242	Erica carnea subsp. occidentalis (Benth.) Lainz
3934	ok		rinse	Erica lusitanica	Erica lusitanica		Plantae	Angiospermae				Erica	lusitanica													terrestrial		not confirmed														data based solely on DAISIE portal		5333409	Erica lusitanica Rudolphi	Erica lusitanica	ACCEPTED	SPECIES	EXACT	100	5333409	Erica lusitanica Rudolphi
3935	ok		rinse	Erica scoparia	Erica scoparia		Plantae	Angiospermae				Erica	scoparia													terrestrial		not confirmed																7946667	Erica scoparia L.	Erica scoparia	ACCEPTED	SPECIES	EXACT	99	7946667	Erica scoparia L.
3936	ok		rinse	Erica terminalis	Erica terminalis		Plantae	Angiospermae				Erica	terminalis													terrestrial		not confirmed														data based solely on DAISIE portal		8347912	Erica terminalis Salisb.	Erica terminalis	ACCEPTED	SPECIES	EXACT	99	8347912	Erica terminalis Salisb.
3937	ok		rinse	Erica vagans	Erica vagans		Plantae	Angiospermae				Erica	vagans													terrestrial		present																5333408	Erica vagans L.	Erica vagans	ACCEPTED	SPECIES	EXACT	99	5333408	Erica vagans L.
3938	ok		rinse	Erica x darleyensis	Erica x darleyensis		Plantae	Angiospermae				Erica	x darleyensis													terrestrial		not confirmed														data based solely on DAISIE portal		7327719	Erica ×darleyensis Bean	Erica darleyensis	ACCEPTED	SPECIES	EXACT	100	7327719	Erica ×darleyensis Bean
3939	ok		rinse	Erigeron annuus	Erigeron annuus		Plantae	Angiospermae	Eudicotyledoneae			Erigeron	annuus													terrestrial		present																3146588	Erigeron L.	Erigeron	ACCEPTED	GENUS	HIGHERRANK	97	3146588	Erigeron L.
3940	ok, SYNONYM		rinse	Erigeron ciliatus	Erigeron ciliatus		Plantae	Angiospermae	Eudicotyledoneae			Erigeron	ciliatus													terrestrial		present																3151694	Erigeron ciliatus Ledeb.	Erigeron ciliatus	SYNONYM	SPECIES	EXACT	100	3151692	Symphyotrichum ciliatum (Ledeb.) G.L.Nesom
3941	ok		rinse	Erigeron glaucus	Erigeron glaucus		Plantae	Angiospermae	Eudicotyledoneae			Erigeron	glaucus													terrestrial		not confirmed														data based solely on DAISIE portal		3146888	Erigeron glaucus Ker Gawl.	Erigeron glaucus	DOUBTFUL	SPECIES	EXACT	100	3146888	Erigeron glaucus Ker Gawl.
3942	ok		rinse	Erigeron karvinskianus	Erigeron karvinskianus		Plantae	Angiospermae	Eudicotyledoneae			Erigeron	karvinskianus													terrestrial		present														data based solely on DAISIE portal		3146588	Erigeron L.	Erigeron	ACCEPTED	GENUS	HIGHERRANK	97	3146588	Erigeron L.
3943	ok		rinse	Erigeron philadelphicus	Erigeron philadelphicus		Plantae	Angiospermae	Eudicotyledoneae			Erigeron	philadelphicus													terrestrial		present														data based solely on DAISIE portal		3146588	Erigeron L.	Erigeron	ACCEPTED	GENUS	HIGHERRANK	97	3146588	Erigeron L.
3944	ok		rinse	Erigeron speciosus	Erigeron speciosus		Plantae	Angiospermae	Eudicotyledoneae			Erigeron	speciosus													terrestrial		present																3147146	Erigeron speciosus (Lindl.) DC.	Erigeron speciosus	SYNONYM	SPECIES	EXACT	100	3146198	Grindelia chiloensis (Cornel.) Cabrera
3945	ok		rinse	Erinus alpinus	Erinus alpinus		Plantae	Angiospermae				Erinus	alpinus													terrestrial		not confirmed														data based solely on DAISIE portal		3741446	Erinus alpinus L.	Erinus alpinus	ACCEPTED	SPECIES	EXACT	100	3741446	Erinus alpinus L.
3946	ok		rinse	Eriobotrya japonica	Eriobotrya japonica		Plantae	Angiospermae				Eriobotrya	japonica													terrestrial		present																3024146	Eriobotrya japonica (Thunb.) Lindl.	Eriobotrya japonica	SYNONYM	SPECIES	EXACT	100	7860935	Geum japonicum Thunb.
3947	ok		rinse	Eriochloa australiensis	Eriochloa australiensis		Plantae	Angiospermae				Eriochloa	australiensis													terrestrial		present																4134633	Eriochloa australiensis Stapf & Thell.	Eriochloa australiensis	ACCEPTED	SPECIES	EXACT	99	4134633	Eriochloa australiensis Stapf & Thell.
3948	ok		rinse	Eriochloa crebra	Eriochloa crebra		Plantae	Angiospermae				Eriochloa	crebra													terrestrial		present																4134508	Eriochloa crebra S.T.Blake	Eriochloa crebra	ACCEPTED	SPECIES	EXACT	100	4134508	Eriochloa crebra S.T.Blake
3949	ok		rinse	Eriochloa procera	Eriochloa procera		Plantae	Angiospermae				Eriochloa	procera													terrestrial		present																2702527	Eriochloa procera (Retz.) C.E.Hubb.	Eriochloa procera	ACCEPTED	SPECIES	EXACT	100	2702527	Eriochloa procera (Retz.) C.E.Hubb.
3950	ok		rinse	Eriochloa pseudoacrotricha	Eriochloa pseudoacrotricha		Plantae	Angiospermae				Eriochloa	pseudoacrotricha													terrestrial		present														data based solely on DAISIE portal		2702519	Eriochloa pseudoacrotricha (Stapf ex Thell.) J.M.Black	Eriochloa pseudoacrotricha	ACCEPTED	SPECIES	EXACT	99	2702519	Eriochloa pseudoacrotricha (Stapf ex Thell.) J.M.Black
3951	ok		rinse	Eriochloa villosa	Eriochloa villosa		Plantae	Angiospermae				Eriochloa	villosa													terrestrial		not confirmed																2702529	Eriochloa villosa (Thunb.) Kunth	Eriochloa villosa	ACCEPTED	SPECIES	EXACT	100	2702529	Eriochloa villosa (Thunb.) Kunth
3952	uncertain rank, no other		rinse	Erodium aethiopicum pilosum	Erodium aethiopicum pilosum		Plantae	Angiospermae				Erodium	aethiopicum pilosum													terrestrial		not confirmed																3828942	Erodium aethiopicum subsp. pilosum (Thuill. ex Nym.) Guittonneau	Erodium aethiopicum pilosum	ACCEPTED	SUBSPECIES	EXACT	100	3828942	Erodium aethiopicum subsp. pilosum (Thuill. ex Nym.) Guittonneau
3953	ok		rinse	Erodium alnifolium	Erodium alnifolium		Plantae	Angiospermae				Erodium	alnifolium													terrestrial		not confirmed																3828885	Erodium alnifolium Guss.	Erodium alnifolium	ACCEPTED	SPECIES	EXACT	100	3828885	Erodium alnifolium Guss.
3954	ok		rinse	Erodium botrys	Erodium botrys		Plantae	Angiospermae				Erodium	botrys													terrestrial		present														data based solely on DAISIE portal		2891628	Erodium botrys (Cav.) Bertol.	Erodium botrys	ACCEPTED	SPECIES	EXACT	99	2891628	Erodium botrys (Cav.) Bertol.
3955	ok		rinse	Erodium brachycarpum	Erodium brachycarpum		Plantae	Angiospermae				Erodium	brachycarpum													terrestrial		present														data based solely on DAISIE portal		2891617	Erodium brachycarpum (Godr.) Thellung	Erodium brachycarpum	ACCEPTED	SPECIES	EXACT	100	2891617	Erodium brachycarpum (Godr.) Thellung
3956	ok		rinse	Erodium chium	Erodium chium		Plantae	Angiospermae				Erodium	chium													terrestrial		present														data based solely on DAISIE portal		3828217	Erodium chium (Burm. fil.) Willd.	Erodium chium	ACCEPTED	SPECIES	EXACT	99	3828217	Erodium chium (Burm. fil.) Willd.
3957	ok		rinse	Erodium ciconium	Erodium ciconium		Plantae	Angiospermae				Erodium	ciconium													terrestrial		present																8284583	Erodium ciconium Willd.	Erodium ciconium	ACCEPTED	SPECIES	EXACT	99	8284583	Erodium ciconium Willd.
3958	ok		rinse	Erodium crinitum	Erodium crinitum		Plantae	Angiospermae				Erodium	crinitum													terrestrial		present														data based solely on DAISIE portal		3827980	Erodium crinitum Carolin	Erodium crinitum	ACCEPTED	SPECIES	EXACT	100	3827980	Erodium crinitum Carolin
3959	ok		rinse	Erodium cygnorum	Erodium cygnorum		Plantae	Angiospermae				Erodium	cygnorum													terrestrial		not confirmed														data based solely on DAISIE portal		2891624	Erodium cygnorum Nees	Erodium cygnorum	ACCEPTED	SPECIES	EXACT	100	2891624	Erodium cygnorum Nees
3960	ok		rinse	Erodium cygnorum subsp. cygnorum	Erodium cygnorum cygnorum		Plantae	Angiospermae				Erodium	cygnorum cygnorum													terrestrial		present														data based solely on DAISIE portal		2891624	Erodium cygnorum Nees	Erodium cygnorum	ACCEPTED	SPECIES	HIGHERRANK	100	2891624	Erodium cygnorum Nees
3961	ok		rinse	Erodium cygnorum subsp. glandulosum	Erodium cygnorum glandulosum		Plantae	Angiospermae				Erodium	cygnorum glandulosum													terrestrial		present														data based solely on DAISIE portal		3827934	Erodium cygnorum subsp. glandulosum Carolin	Erodium cygnorum glandulosum	SYNONYM	SUBSPECIES	EXACT	100	3828342	Erodium carolinianum J.J. Aldasoro, C. Aedo, C. Navarro & L. Saez
3962	ok		rinse	Erodium malacoides	Erodium malacoides		Plantae	Angiospermae				Erodium	malacoides													terrestrial		present														data based solely on DAISIE portal		2891621	Erodium malacoides (L.) Willd.	Erodium malacoides	ACCEPTED	SPECIES	EXACT	100	2891621	Erodium malacoides (L.) Willd.
3963	ok		rinse	Erodium manescavii	Erodium manescavii		Plantae	Angiospermae				Erodium	manescavii													terrestrial		not confirmed														data based solely on DAISIE portal		4934105	Erodium manescavii Cosson	Erodium manescavii	ACCEPTED	SPECIES	EXACT	100	4934105	Erodium manescavii Cosson
3964	ok		rinse	Erodium moschatum	Erodium moschatum		Plantae	Angiospermae				Erodium	moschatum													terrestrial		present														data based solely on DAISIE portal		8171626	Erodium moschatum (L.) L'Hér.	Erodium moschatum	ACCEPTED	SPECIES	EXACT	99	8171626	Erodium moschatum (L.) L'Hér.
3965	ok		rinse	Erodium salzmannii	Erodium salzmannii		Plantae	Angiospermae				Erodium	salzmannii													terrestrial		present																8264690	Erodium salzmannii	Erodium salzmannii	ACCEPTED	SPECIES	EXACT	99	8264690	Erodium salzmannii
3966	ok		rinse	Erodium stephanianum	Erodium stephanianum		Plantae	Angiospermae				Erodium	stephanianum													terrestrial		present																3829143	Erodium stephanianum Willd.	Erodium stephanianum	ACCEPTED	SPECIES	EXACT	100	3829143	Erodium stephanianum Willd.
3967	uncertain rank, SYNONYM, no other		rinse	Eruca sativa sativa	Eruca sativa sativa		Plantae	Angiospermae				Eruca	sativa sativa													terrestrial		present																5375930	Eruca sativa var. sativa	Eruca sativa sativa	SYNONYM	VARIETY	EXACT	100	5376936	Lepidium vesicarium L.
3968	ok		rinse	Eruca vesicaria	Eruca vesicaria		Plantae	Angiospermae				Eruca	vesicaria													terrestrial		not confirmed														data based solely on DAISIE portal		5375920	Eruca vesicaria (L.) Cav.	Eruca vesicaria	SYNONYM	SPECIES	EXACT	100	5376936	Lepidium vesicarium L.
3969	ok, SYNONYM		rinse	Erucaria grandiflora	Erucaria grandiflora		Plantae	Angiospermae				Erucaria	grandiflora													terrestrial		not confirmed																5377687	Erucaria grandiflora Boiss.	Erucaria grandiflora	SYNONYM	SPECIES	EXACT	100	3040931	Conringia grandiflora Boiss. & Heldr.
3970	ok		rinse	Erucaria hispanica	Erucaria hispanica		Plantae	Angiospermae				Erucaria	hispanica													terrestrial		present																7853904	Erucaria hispanica Gaertn.	Erucaria hispanica	ACCEPTED	SPECIES	EXACT	99	7853904	Erucaria hispanica Gaertn.
3971	ok		rinse	Erucastrum gallicum	Erucastrum gallicum		Plantae	Angiospermae				Erucastrum	gallicum													terrestrial		present														data based solely on DAISIE portal		5375547	Erucastrum gallicum (Willd.) O.E. Schulz	Erucastrum gallicum	ACCEPTED	SPECIES	EXACT	100	5375547	Erucastrum gallicum (Willd.) O.E. Schulz
3972	ok		rinse	Erucastrum nasturtiifolium	Erucastrum nasturtiifolium		Plantae	Angiospermae				Erucastrum	nasturtiifolium													terrestrial		present																5375555	Erucastrum nasturtiifolium (Poir.) O.E. Schulz	Erucastrum nasturtiifolium	ACCEPTED	SPECIES	EXACT	100	5375555	Erucastrum nasturtiifolium (Poir.) O.E. Schulz
3973	ok		rinse	Eryngium campestre	Eryngium campestre		Plantae	Angiospermae				Eryngium	campestre													terrestrial		not confirmed														data based solely on DAISIE portal		3034426	Eryngium campestre L.	Eryngium campestre	ACCEPTED	SPECIES	EXACT	100	3034426	Eryngium campestre L.
3974	ok		rinse	Eryngium giganteum	Eryngium giganteum		Plantae	Angiospermae				Eryngium	giganteum													terrestrial		present														data based solely on DAISIE portal		3631129	Eryngium giganteum M. Bieb.	Eryngium giganteum	ACCEPTED	SPECIES	EXACT	100	3631129	Eryngium giganteum M. Bieb.
3975	ok		rinse	Eryngium planum	Eryngium planum		Plantae	Angiospermae				Eryngium	planum													terrestrial		present														data based solely on DAISIE portal		3034393	Eryngium planum L.	Eryngium planum	ACCEPTED	SPECIES	EXACT	100	3034393	Eryngium planum L.
3976	ok		rinse	Eryngium tricuspidatum	Eryngium tricuspidatum		Plantae	Angiospermae				Eryngium	tricuspidatum													terrestrial		not confirmed																6027306	Eryngium tricuspidatum L.	Eryngium tricuspidatum	ACCEPTED	SPECIES	EXACT	99	6027306	Eryngium tricuspidatum L.
3977	ok		rinse	Erysimum cheiranthoides	Erysimum cheiranthoides		Plantae	Angiospermae				Erysimum	cheiranthoides													terrestrial		not confirmed														data based solely on DAISIE portal		3048266	Erysimum cheiranthoides L.	Erysimum cheiranthoides	ACCEPTED	SPECIES	EXACT	99	3048266	Erysimum cheiranthoides L.
3978	ok		rinse	Erysimum cheiri	Erysimum cheiri		Plantae	Angiospermae				Erysimum	cheiri													terrestrial		present														data based solely on DAISIE portal		3048203	Erysimum cheiri (L.) Crantz	Erysimum cheiri	ACCEPTED	SPECIES	EXACT	100	3048203	Erysimum cheiri (L.) Crantz
3979	ok		rinse	Erysimum diffusum	Erysimum diffusum		Plantae	Angiospermae				Erysimum	diffusum													terrestrial		present																3048288	Erysimum diffusum Ehrh.	Erysimum diffusum	ACCEPTED	SPECIES	EXACT	99	3048288	Erysimum diffusum Ehrh.
3980	ok		rinse	Erysimum repandum	Erysimum repandum		Plantae	Angiospermae				Erysimum	repandum													terrestrial		present																3048166	Erysimum repandum L.	Erysimum repandum	ACCEPTED	SPECIES	EXACT	100	3048166	Erysimum repandum L.
3981	ok		rinse	Erysimum strictum	Erysimum strictum		Plantae	Angiospermae				Erysimum	strictum													terrestrial		present																3048686	Erysimum strictum P. Gaertn., B. Mey. & Scherb.	Erysimum strictum	ACCEPTED	SPECIES	EXACT	99	3048686	Erysimum strictum P. Gaertn., B. Mey. & Scherb.
3982	ok		rinse	Erysimum x marshallii	Erysimum x marshallii		Plantae	Angiospermae				Erysimum	x marshallii													terrestrial		present														data based solely on DAISIE portal		3048532	Erysimum marshallii Bois	Erysimum marshallii	ACCEPTED	SPECIES	EXACT	100	3048532	Erysimum marshallii Bois
3983	ok		rinse	Erythronium dens-canis	Erythronium dens-canis		Plantae	Angiospermae				Erythronium	dens-canis													terrestrial		present														data based solely on DAISIE portal		2752849	Erythronium dens-canis L.	Erythronium dens-canis	ACCEPTED	SPECIES	EXACT	99	2752849	Erythronium dens-canis L.
3984	uncertain rank, no other		rinse	Escallonia rubra macrantha	Escallonia rubra macrantha		Plantae	Angiospermae				Escallonia	rubra macrantha													terrestrial		not confirmed														data based solely on DAISIE portal		3932661	Escallonia rubra var. macrantha (Hook. & Arn.) Reiche	Escallonia rubra macrantha	ACCEPTED	VARIETY	EXACT	100	3932661	Escallonia rubra var. macrantha (Hook. & Arn.) Reiche
3985	ok		rinse	Eschscholzia californica	Eschscholzia californica		Plantae	Angiospermae				Eschscholzia	californica													terrestrial		present														data based solely on DAISIE portal		2888380	Eschscholzia californica Cham.	Eschscholzia californica	ACCEPTED	SPECIES	EXACT	99	2888380	Eschscholzia californica Cham.
3986	ok		rinse	Eucalyptus camaldulensis	Eucalyptus camaldulensis		Plantae	Angiospermae	Eudicotyledoneae			Eucalyptus	camaldulensis													terrestrial		not confirmed																3176197	Eucalyptus camaldulensis Dehnh.	Eucalyptus camaldulensis	ACCEPTED	SPECIES	EXACT	100	3176197	Eucalyptus camaldulensis Dehnh.
3987	ok		rinse	Eucalyptus globulus	Eucalyptus globulus		Plantae	Angiospermae	Eudicotyledoneae			Eucalyptus	globulus													terrestrial		not confirmed														data based solely on DAISIE portal		3176787	Eucalyptus globulus Labill.	Eucalyptus globulus	ACCEPTED	SPECIES	EXACT	100	3176787	Eucalyptus globulus Labill.
3988	ok		rinse	Eucalyptus gunnii	Eucalyptus gunnii		Plantae	Angiospermae	Eudicotyledoneae			Eucalyptus	gunnii													terrestrial		not confirmed														data based solely on DAISIE portal		3176283	Eucalyptus gunnii Hook. f.	Eucalyptus gunnii	ACCEPTED	SPECIES	EXACT	99	3176283	Eucalyptus gunnii Hook. f.
3989	ok		rinse	Eucalyptus johnstonii	Eucalyptus johnstonii		Plantae	Angiospermae	Eudicotyledoneae			Eucalyptus	johnstonii													terrestrial		not confirmed														data based solely on DAISIE portal		3176552	Eucalyptus johnstonii Maiden	Eucalyptus johnstonii	ACCEPTED	SPECIES	EXACT	100	3176552	Eucalyptus johnstonii Maiden
3990	ok		rinse	Eucalyptus pulchella	Eucalyptus pulchella		Plantae	Angiospermae	Eudicotyledoneae			Eucalyptus	pulchella													terrestrial		not confirmed														data based solely on DAISIE portal		3176982	Eucalyptus pulchella Desf.	Eucalyptus pulchella	ACCEPTED	SPECIES	EXACT	100	3176982	Eucalyptus pulchella Desf.
3991	fuzzy		rinse	Eucalyptus robustus	Eucalyptus robustus		Plantae	Angiospermae	Eudicotyledoneae			Eucalyptus	robustus													terrestrial		not confirmed																3176176	Eucalyptus	Eucalyptus	ACCEPTED	GENUS	HIGHERRANK	94	3176176	Eucalyptus
3992	ok		rinse	Eucalyptus	Eucalyptus sp.		Plantae	Angiospermae	Eudicotyledoneae			Eucalyptus	sp.													terrestrial		not confirmed																3176176	Eucalyptus	Eucalyptus	ACCEPTED	GENUS	EXACT	94	3176176	Eucalyptus
3993	ok		rinse	Euclidium syriacum	Euclidium syriacum		Plantae	Angiospermae				Euclidium	syriacum													terrestrial		present																3049314	Euclidium syriacum (L.) W.T. Aiton	Euclidium syriacum	ACCEPTED	SPECIES	EXACT	99	3049314	Euclidium syriacum (L.) W.T. Aiton
3994	ok		rinse	Euonymus fortunei	Euonymus fortunei		Plantae	Angiospermae				Euonymus	fortunei													terrestrial		present																3169137	Euonymus fortunei (Turcz.) Hand.-Mazz.	Euonymus fortunei	ACCEPTED	SPECIES	EXACT	100	3169137	Euonymus fortunei (Turcz.) Hand.-Mazz.
3995	ok		rinse	Euonymus hederaceus	Euonymus hederaceus		Plantae	Angiospermae				Euonymus	hederaceus													terrestrial		present																3792460	Euonymus hederaceus Champ. ex Benth.	Euonymus hederaceus	SYNONYM	SPECIES	EXACT	100	3169137	Euonymus fortunei (Turcz.) Hand.-Mazz.
3996	ok		rinse	Euonymus japonicus	Euonymus japonicus		Plantae	Angiospermae				Euonymus	japonicus													terrestrial		not confirmed														data based solely on DAISIE portal		7102937	Euonymus japonicus Thunb.	Euonymus japonicus	ACCEPTED	SPECIES	EXACT	99	7102937	Euonymus japonicus Thunb.
3997	ok		rinse	Euonymus latifolius	Euonymus latifolius		Plantae	Angiospermae				Euonymus	latifolius													terrestrial		present														data based solely on DAISIE portal		3169115	Euonymus L.	Euonymus	ACCEPTED	GENUS	HIGHERRANK	97	3169115	Euonymus L.
3998	ok, SYNONYM		rinse	Eupatorium adenophorum	Eupatorium adenophorum		Plantae	Angiospermae	Eudicotyledoneae			Eupatorium	adenophorum													terrestrial		not confirmed																5400618	Eupatorium adenophorum Spreng.	Eupatorium adenophorum	SYNONYM	SPECIES	EXACT	99	5400613	Ageratina adenophora (Spreng.) R.M.King & H.Rob.
3999	ok, SYNONYM		rinse	Eupatorium ageratoides	Eupatorium ageratoides		Plantae	Angiospermae	Eudicotyledoneae			Eupatorium	ageratoides													terrestrial		present																3142374	Eupatorium L.	Eupatorium	ACCEPTED	GENUS	HIGHERRANK	93	3142374	Eupatorium L.
4000	ok		rinse	Eupatorium cannabinum	Eupatorium cannabinum		Plantae	Angiospermae	Eudicotyledoneae			Eupatorium	cannabinum													terrestrial		present																5402943	Eupatorium cannabinum L.	Eupatorium cannabinum	SYNONYM	SPECIES	EXACT	100	3093155	Syncalathium kawaguchii (Kitam.) Y.Ling
4001	ok		rinse	Euphorbia aleppica	Euphorbia aleppica		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	aleppica													terrestrial		not confirmed																3067011	Euphorbia aleppica L.	Euphorbia aleppica	ACCEPTED	SPECIES	EXACT	100	3067011	Euphorbia aleppica L.
4002	ok		rinse	Euphorbia chamaesyce	Euphorbia chamaesyce		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	chamaesyce													terrestrial		present																3067869	Euphorbia chamaesyce L.	Euphorbia chamaesyce	ACCEPTED	SPECIES	EXACT	99	3067869	Euphorbia chamaesyce L.
4003	ok		rinse	Euphorbia characias	Euphorbia characias		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	characias													terrestrial		present														data based solely on DAISIE portal		3067353	Euphorbia characias L.	Euphorbia characias	ACCEPTED	SPECIES	EXACT	99	3067353	Euphorbia characias L.
4004	ok		rinse	Euphorbia characias subsp. characias	Euphorbia characias characias		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	characias characias													terrestrial		not confirmed														data based solely on DAISIE portal		7225838	Euphorbia characias subsp. characias	Euphorbia characias characias	ACCEPTED	SUBSPECIES	EXACT	100	7225838	Euphorbia characias subsp. characias
4005	ok		rinse	Euphorbia characias subsp. wulfenii	Euphorbia characias wulfenii		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	characias wulfenii													terrestrial		not confirmed														data based solely on DAISIE portal		3067369	Euphorbia characias subsp. wulfenii (Hoppe ex W.D.J.Koch) Radcl.-Sm.	Euphorbia characias wulfenii	ACCEPTED	SUBSPECIES	EXACT	100	3067369	Euphorbia characias subsp. wulfenii (Hoppe ex W.D.J.Koch) Radcl.-Sm.
4006	ok		rinse	Euphorbia corallioides	Euphorbia corallioides		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	corallioides													terrestrial		not confirmed														data based solely on DAISIE portal		3068819	Euphorbia corallioides L.	Euphorbia corallioides	ACCEPTED	SPECIES	EXACT	100	3068819	Euphorbia corallioides L.
4007	ok		rinse	Euphorbia cyparissias	Euphorbia cyparissias		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	cyparissias													terrestrial		not confirmed														data based solely on DAISIE portal		3070106	Euphorbia cyparissias L.	Euphorbia cyparissias	ACCEPTED	SPECIES	EXACT	100	3070106	Euphorbia cyparissias L.
4008	ok		rinse	Euphorbia dentata	Euphorbia dentata		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	dentata													terrestrial		present																3066993	Euphorbia dentata Michx.	Euphorbia dentata	ACCEPTED	SPECIES	EXACT	100	3066993	Euphorbia dentata Michx.
4009	ok		rinse	Euphorbia dulcis	Euphorbia dulcis		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	dulcis													terrestrial		present														data based solely on DAISIE portal		3069475	Euphorbia dulcis L.	Euphorbia dulcis	ACCEPTED	SPECIES	EXACT	99	3069475	Euphorbia dulcis L.
4010	ok		rinse	Euphorbia epithymoides	Euphorbia epithymoides		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	epithymoides													terrestrial		present																3066112	Euphorbia epithymoides L.	Euphorbia epithymoides	ACCEPTED	SPECIES	EXACT	99	3066112	Euphorbia epithymoides L.
4011	ok		rinse	Euphorbia esula	Euphorbia esula		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	esula													terrestrial		not confirmed														data based solely on DAISIE portal		8203538	Euphorbia esula L.	Euphorbia esula	ACCEPTED	SPECIES	EXACT	99	8203538	Euphorbia esula L.
4012	ok		rinse	Euphorbia exigua	Euphorbia exigua		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	exigua													terrestrial		not confirmed														data based solely on DAISIE portal		3069593	Euphorbia exigua L.	Euphorbia exigua	ACCEPTED	SPECIES	EXACT	100	3069593	Euphorbia exigua L.
4013	ok		rinse	Euphorbia helioscopia	Euphorbia helioscopia		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	helioscopia													terrestrial		not confirmed														data based solely on DAISIE portal		3066367	Euphorbia helioscopia L.	Euphorbia helioscopia	ACCEPTED	SPECIES	EXACT	99	3066367	Euphorbia helioscopia L.
4014	ok		rinse	Euphorbia lathyris	Euphorbia lathyris		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	lathyris													terrestrial		present														data based solely on DAISIE portal		3066965	Euphorbia lathyris L.	Euphorbia lathyris	ACCEPTED	SPECIES	EXACT	99	3066965	Euphorbia lathyris L.
4015	ok		rinse	Euphorbia maculata	Euphorbia maculata		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	maculata													terrestrial		present																3067119	Euphorbia maculata L.	Euphorbia maculata	ACCEPTED	SPECIES	EXACT	99	3067119	Euphorbia maculata L.
4016	ok		rinse	Euphorbia marginata	Euphorbia marginata		Plantae	Angiospermae	Eudicotyledoneae			Euphorbia	marginata													terrestrial		not confirmed																3064943	Euphorbia marginata Pursh	Euphorbia marginata	ACCEPTED	SPECIES	EXACT	99	3064943	Euphorbia marginata Pursh
