taxonID	datasetName	scientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	subspecies	taxonGroup	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	firstObservationYearBE	firstOservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes
	rinse				Angiospermae				Lavandula	x intermedia														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae				Lavatera	cretica														terrestrial		present											data based solely on DAISIE portal
	rinse				Angiospermae				Lavatera	maroccana														terrestrial		present											
	rinse				Angiospermae				Lavatera	plebeia														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae				Lavatera	punctata														terrestrial		present											
	rinse				Angiospermae				Lavatera	thuringiaca														terrestrial		present											data based solely on DAISIE portal
	rinse				Angiospermae				Lavatera	trimestris														terrestrial		present											data based solely on DAISIE portal
	rinse				Angiospermae				Ledum	palustre														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae				Legousia	hybrida														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae				Legousia	pentagonia														terrestrial		not confirmed											
	rinse				Angiospermae				Legousia	speculum-veneris														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae				Lembotropis	nigricans														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae	Monocotyledoneae			Lemna	aequinoctialis														terrestrial		not confirmed											
	rinse				Angiospermae	Monocotyledoneae			Lemna	minuta														freshwater		present											
	rinse				Angiospermae	Monocotyledoneae			Lemna	perpusilla														freshwater		not confirmed											
	rinse				Angiospermae	Monocotyledoneae			Lemna	turionifera														freshwater		present											
	rinse				Angiospermae				Lens	culinaris														terrestrial		present											data based solely on DAISIE portal
	rinse				Angiospermae				Lens	nigricans														terrestrial		present											
	rinse				Angiospermae				Leontice	leontopetalum														terrestrial		not confirmed											
	rinse				Angiospermae				Leonurus	cardiaca														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae				Leonurus	cardiaca villosus														terrestrial		present											
	rinse				Angiospermae				Leonurus	japonicus														terrestrial		present											
	rinse				Angiospermae				Leonurus	marrubiastrum														terrestrial		not confirmed											
	rinse				Angiospermae				Leonurus	sibiricus														terrestrial		present											
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	africanum														terrestrial		present											
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	bonariense														terrestrial		present											data based solely on DAISIE portal
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	campestre														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	densiflorum														terrestrial		present											
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	densiflorum densiflorum														terrestrial		not confirmed											
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	desertorum														terrestrial		present											
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	draba														terrestrial		present											
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	fasciculatum														terrestrial		present											
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	graminifolium														terrestrial		present											data based solely on DAISIE portal
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	heterophyllum														terrestrial		present											
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	hyssopifolium														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	latifolium														terrestrial		present											
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	niloticum														terrestrial		not confirmed											
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	perfoliatum														terrestrial		present											data based solely on DAISIE portal
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	ruderale														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	sativum														terrestrial		present											data based solely on DAISIE portal
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	schinzii														terrestrial		present											
	rinse				Angiospermae	Eudicotyledoneae			Lepidium	virginicum														terrestrial		present											data based solely on DAISIE portal
	rinse				Angiospermae				Lepidotheca	aurea														terrestrial		not confirmed											
	rinse				Angiospermae				Leptochloa	brachiata														terrestrial		present											
	rinse				Angiospermae				Leptochloa	decipiens														terrestrial		present											
	rinse				Angiospermae				Leptochloa	divaricatissima														terrestrial		present											
	rinse				Angiospermae				Leptochloa	dubia														terrestrial		present											
	rinse				Angiospermae				Leptochloa	fusca fascicularis														terrestrial		present											
	rinse				Angiospermae				Leptochloa	fusca uninervia														terrestrial		present											
	rinse				Angiospermae				Leptochloa	parviflora														terrestrial		present											
	rinse				Angiospermae				Leptochloa	peacockii														terrestrial		present											
	rinse				Angiospermae				Leptospermum	lanigerum														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae				Leptospermum	scoparium														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae				Leucanthemella	serotina														terrestrial		present											data based solely on DAISIE portal
	rinse				Angiospermae				Leucanthemum	paludosum														terrestrial		present											
	rinse				Angiospermae				Leucanthemum	x superbum														terrestrial		present											data based solely on DAISIE portal
	rinse				Angiospermae				Leucojum	aestivum pulchellum														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae				Leucojum	vernum														terrestrial		present											data based solely on DAISIE portal
	rinse				Angiospermae				Levisticum	officinale														terrestrial		present											data based solely on DAISIE portal
	rinse				Angiospermae				Leycesteria	formosa														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae				Leysera	tenella														terrestrial		present											
	rinse				Angiospermae				Libertia	formosa														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae				Ligularia	dentata														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae				Ligularia	przewalskii														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae	Eudicotyledoneae			Ligustrum	japonicum														terrestrial		not confirmed											
	rinse				Angiospermae	Eudicotyledoneae			Ligustrum	lucidum														terrestrial		not confirmed											
	rinse				Angiospermae	Eudicotyledoneae			Ligustrum	ovalifolium														terrestrial		present											
	rinse				Angiospermae	Eudicotyledoneae			Ligustrum	sinense														terrestrial		present											
	rinse				Angiospermae				Lilium	candidum														terrestrial		not confirmed											
	rinse				Angiospermae				Lilium	martagon														terrestrial		present											data based solely on DAISIE portal
	rinse				Angiospermae				Lilium	pyrenaicum														terrestrial		not confirmed											data based solely on DAISIE portal
	rinse				Angiospermae				Limnanthes	douglasii														terrestrial		present											data based solely on DAISIE portal
	rinse				Angiospermae				Limonium	gerberi														terrestrial		not confirmed											data based solely on DAISIE portal
